,generations,grammar,dataset,generation,accuracy,f1_score
855,60,cec21,cifar10,24,0.8741666674613953,0.8769135077794393
856,60,cec21,cifar10,25,0.8741666674613953,0.8769135077794393
857,60,cec21,cifar10,26,0.8741666674613953,0.8769135077794393
858,60,cec21,cifar10,27,0.8741666674613953,0.8769135077794393
859,60,cec21,cifar10,28,0.8741666674613953,0.8769135077794393
860,60,cec21,cifar10,29,0.8741666674613953,0.8769135077794393
861,60,cec21,cifar10,30,0.8741666674613953,0.8769135077794393
862,60,cec21,cifar10,31,0.8741666674613953,0.8769135077794393
863,60,cec21,cifar10,32,0.8741666674613953,0.8769135077794393
864,60,cec21,cifar10,33,0.8741666674613953,0.8769135077794393
865,60,cec21,cifar10,34,0.8741666674613953,0.8769135077794393
866,60,cec21,cifar10,35,0.8741666674613953,0.8769135077794393
867,60,cec21,cifar10,36,0.8741666674613953,0.8769135077794393
868,60,cec21,cifar10,37,0.8741666674613953,0.8769135077794393
869,60,cec21,cifar10,38,0.8741666674613953,0.8769135077794393
870,60,cec21,cifar10,39,0.8741666674613953,0.8769135077794393
871,60,cec21,cifar10,40,0.8741666674613953,0.8769135077794393
872,60,cec21,cifar10,41,0.8741666674613953,0.8769135077794393
873,60,cec21,cifar10,42,0.8741666674613953,0.8769135077794393
874,60,cec21,cifar10,43,0.8741666674613953,0.8769135077794393
875,60,cec21,cifar10,44,0.8741666674613953,0.8769135077794393
876,60,cec21,cifar10,45,0.8741666674613953,0.8769135077794393
877,60,cec21,cifar10,46,0.8741666674613953,0.8769135077794393
878,60,cec21,cifar10,47,0.8741666674613953,0.8769135077794393
879,60,cec21,cifar10,48,0.8741666674613953,0.8769135077794393
880,60,cec21,cifar10,49,0.8741666674613953,0.8769135077794393
881,60,cec21,cifar10,50,0.8741666674613953,0.8769135077794393
882,60,cec21,cifar10,51,0.8741666674613953,0.8769135077794393
883,60,cec21,cifar10,52,0.8741666674613953,0.8769135077794393
884,60,cec21,cifar10,53,0.8741666674613953,0.8769135077794393
885,60,cec21,cifar10,54,0.8741666674613953,0.8769135077794393
886,60,cec21,cifar10,55,0.8741666674613953,0.8769135077794393
887,60,cec21,cifar10,56,0.8741666674613953,0.8769135077794393
888,60,cec21,cifar10,57,0.8741666674613953,0.8769135077794393
889,60,cec21,cifar10,58,0.8741666674613953,0.8769135077794393
890,60,cec21,cifar10,59,0.8741666674613953,0.8769135077794393
891,60,cec21,cifar10,60,0.8741666674613953,0.8769135077794393
892,30,cec21,cifar10,0,0.8519999980926514,0.855443557103475
893,30,cec21,cifar10,1,0.8519999980926514,0.855443557103475
894,30,cec21,cifar10,2,0.8519999980926514,0.855443557103475
895,30,cec21,cifar10,3,0.8519999980926514,0.855443557103475
896,30,cec21,cifar10,4,0.8519999980926514,0.855443557103475
897,30,cec21,cifar10,5,0.8519999980926514,0.855443557103475
898,30,cec21,cifar10,6,0.8519999980926514,0.855443557103475
899,30,cec21,cifar10,7,0.8519999980926514,0.855443557103475
900,30,cec21,cifar10,8,0.859666665395101,0.8605031371116638
901,30,cec21,cifar10,9,0.8673333525657654,0.8672640522321066
902,30,cec21,cifar10,10,0.8673333525657654,0.8672640522321066
903,30,cec21,cifar10,11,0.8673333525657654,0.8672640522321066
904,30,cec21,cifar10,12,0.8741666674613953,0.8769135077794393
905,30,cec21,cifar10,13,0.8741666674613953,0.8769135077794393
906,30,cec21,cifar10,14,0.8741666674613953,0.8769135077794393
907,30,cec21,cifar10,15,0.8741666674613953,0.8769135077794393
908,30,cec21,cifar10,16,0.8741666674613953,0.8769135077794393
909,30,cec21,cifar10,17,0.8741666674613953,0.8769135077794393
910,30,cec21,cifar10,18,0.8741666674613953,0.8769135077794393
911,30,cec21,cifar10,19,0.8741666674613953,0.8769135077794393
912,30,cec21,cifar10,20,0.8741666674613953,0.8769135077794393
913,30,cec21,cifar10,21,0.8741666674613953,0.8769135077794393
914,30,cec21,cifar10,22,0.8741666674613953,0.8769135077794393
915,30,cec21,cifar10,23,0.8741666674613953,0.8769135077794393
916,30,cec21,cifar10,24,0.8741666674613953,0.8769135077794393
917,30,cec21,cifar10,25,0.8741666674613953,0.8769135077794393
918,30,cec21,cifar10,26,0.8741666674613953,0.8769135077794393
919,30,cec21,cifar10,27,0.8741666674613953,0.8769135077794393
920,30,cec21,cifar10,28,0.8741666674613953,0.8769135077794393
921,30,cec21,cifar10,29,0.8741666674613953,0.8769135077794393
922,30,cec21,cifar10,30,0.8741666674613953,0.8769135077794393
923,60,proposal,cifar10,0,0.827666699886322,0.8284518917401632
924,60,proposal,cifar10,1,0.827666699886322,0.8284518917401632
925,60,proposal,cifar10,2,0.8286667267481486,0.8302628000577291
926,60,proposal,cifar10,3,0.8286667267481486,0.8302628000577291
927,60,proposal,cifar10,4,0.8425000508626302,0.8439785639444987
928,60,proposal,cifar10,5,0.8425000508626302,0.8439785639444987
929,60,proposal,cifar10,6,0.8425000508626302,0.8439785639444987
930,60,proposal,cifar10,7,0.8425000508626302,0.8439785639444987
931,60,proposal,cifar10,8,0.8425000508626302,0.8439785639444987
932,60,proposal,cifar10,9,0.8425000508626302,0.8439785639444987
933,60,proposal,cifar10,10,0.8535000284512838,0.8548045555750529
934,60,proposal,cifar10,11,0.8535000284512838,0.8548045555750529
935,60,proposal,cifar10,12,0.8535000284512838,0.8548045555750529
936,60,proposal,cifar10,13,0.8535000284512838,0.8548045555750529
937,60,proposal,cifar10,14,0.8535000284512838,0.8548045555750529
938,60,proposal,cifar10,15,0.8535000284512838,0.8548045555750529
939,60,proposal,cifar10,16,0.8535000284512838,0.8548045555750529
940,60,proposal,cifar10,17,0.8535000284512838,0.8548045555750529
941,60,proposal,cifar10,18,0.8535000284512838,0.8548045555750529
942,60,proposal,cifar10,19,0.8535000284512838,0.8548045555750529
943,60,proposal,cifar10,20,0.8535000284512838,0.8548045555750529
944,60,proposal,cifar10,21,0.8535000284512838,0.8548045555750529
945,60,proposal,cifar10,22,0.8535000284512838,0.8548045555750529
946,60,proposal,cifar10,23,0.8535000284512838,0.8548045555750529
947,60,proposal,cifar10,24,0.8535000284512838,0.8548045555750529
948,60,proposal,cifar10,25,0.8535000284512838,0.8548045555750529
949,60,proposal,cifar10,26,0.8535000284512838,0.8548045555750529
950,60,proposal,cifar10,27,0.8535000284512838,0.8548045555750529
951,60,proposal,cifar10,28,0.8535000284512838,0.8548045555750529
952,60,proposal,cifar10,29,0.8535000284512838,0.8548045555750529
953,60,proposal,cifar10,30,0.8535000284512838,0.8548045555750529
954,60,proposal,cifar10,31,0.8535000284512838,0.8548045555750529
955,60,proposal,cifar10,32,0.8551666935284933,0.8562217354774475
956,60,proposal,cifar10,33,0.8551666935284933,0.8562217354774475
957,60,proposal,cifar10,34,0.8551666935284933,0.8562217354774475
958,60,proposal,cifar10,35,0.8551666935284933,0.8562217354774475
959,60,proposal,cifar10,36,0.8551666935284933,0.8562217354774475
960,60,proposal,cifar10,37,0.8551666935284933,0.8562217354774475
961,60,proposal,cifar10,38,0.8551666935284933,0.8562217354774475
962,60,proposal,cifar10,39,0.8551666935284933,0.8562217354774475
963,60,proposal,cifar10,40,0.8551666935284933,0.8562217354774475
964,60,proposal,cifar10,41,0.8551666935284933,0.8562217354774475
965,60,proposal,cifar10,42,0.8551666935284933,0.8562217354774475
966,60,proposal,cifar10,43,0.8551666935284933,0.8562217354774475
967,60,proposal,cifar10,44,0.8551666935284933,0.8562217354774475
968,60,proposal,cifar10,45,0.8551666935284933,0.8576941887537638
969,60,proposal,cifar10,46,0.8551666935284933,0.8576941887537638
970,60,proposal,cifar10,47,0.8551666935284933,0.8576941887537638
971,60,proposal,cifar10,48,0.8551666935284933,0.8576941887537638
972,60,proposal,cifar10,49,0.8551666935284933,0.8576941887537638
973,60,proposal,cifar10,50,0.8551666935284933,0.8576941887537638
974,60,proposal,cifar10,51,0.8551666935284933,0.8576941887537638
975,60,proposal,cifar10,52,0.8551666935284933,0.8576941887537638
976,60,proposal,cifar10,53,0.8551666935284933,0.8576941887537638
977,60,proposal,cifar10,54,0.8570000330607096,0.8582059144973755
978,60,proposal,cifar10,55,0.8570000330607096,0.8582059144973755
979,60,proposal,cifar10,56,0.8570000330607096,0.8582059144973755
980,60,proposal,cifar10,57,0.8570000330607096,0.8582059144973755
981,60,proposal,cifar10,58,0.8570000330607096,0.8582059144973755
982,60,proposal,cifar10,59,0.8570000330607096,0.8582059144973755
983,60,proposal,cifar10,60,0.8570000330607096,0.8582059144973755
984,60,delima,cifar10,0,0.5733333627382914,0.5624039570490519
985,60,delima,cifar10,1,0.6055000225702921,0.5877834359804789
986,60,delima,cifar10,2,0.6085000435511271,0.6005795001983643
987,60,delima,cifar10,3,0.6421666940053304,0.63077445824941
988,60,delima,cifar10,4,0.6421666940053304,0.63077445824941
989,60,delima,cifar10,5,0.6421666940053304,0.63077445824941
990,60,delima,cifar10,6,0.6421666940053304,0.63077445824941
991,60,delima,cifar10,7,0.6421666940053304,0.63077445824941
992,60,delima,cifar10,8,0.6423333684603373,0.63077445824941
993,60,delima,cifar10,9,0.6423333684603373,0.63077445824941
994,60,delima,cifar10,10,0.6423333684603373,0.63077445824941
995,60,delima,cifar10,11,0.6421666940053304,0.63077445824941
996,60,delima,cifar10,12,0.6421666940053304,0.63077445824941
997,60,delima,cifar10,13,0.6421666940053304,0.63077445824941
998,60,delima,cifar10,14,0.6421666940053304,0.63077445824941
999,60,delima,cifar10,15,0.6421666940053304,0.63077445824941
1000,60,delima,cifar10,16,0.6423333684603373,0.63077445824941
1001,60,delima,cifar10,17,0.6423333684603373,0.63077445824941
1002,60,delima,cifar10,18,0.6421666940053304,0.63077445824941
1003,60,delima,cifar10,19,0.6421666940053304,0.63077445824941
1004,60,delima,cifar10,20,0.6421666940053304,0.63077445824941
1005,60,delima,cifar10,21,0.6423333684603373,0.63077445824941
1006,60,delima,cifar10,22,0.6423333684603373,0.63077445824941
1007,60,delima,cifar10,23,0.6423333684603373,0.63077445824941
1008,60,delima,cifar10,24,0.6423333684603373,0.63077445824941
1009,60,delima,cifar10,25,0.6423333684603373,0.63077445824941
1010,60,delima,cifar10,26,0.6423333684603373,0.63077445824941
1011,60,delima,cifar10,27,0.6423333684603373,0.63077445824941
1012,60,delima,cifar10,28,0.6423333684603373,0.63077445824941
1013,60,delima,cifar10,29,0.6423333684603373,0.63077445824941
1014,60,delima,cifar10,30,0.6423333684603373,0.63077445824941
1015,60,delima,cifar10,31,0.6423333684603373,0.63077445824941
1016,60,delima,cifar10,32,0.6421666940053304,0.63077445824941
1017,60,delima,cifar10,33,0.6421666940053304,0.63077445824941
1018,60,delima,cifar10,34,0.6423333684603373,0.63077445824941
1019,60,delima,cifar10,35,0.6423333684603373,0.63077445824941
1020,60,delima,cifar10,36,0.6423333684603373,0.63077445824941
1021,60,delima,cifar10,37,0.6423333684603373,0.63077445824941
1022,60,delima,cifar10,38,0.6423333684603373,0.63077445824941
1023,60,delima,cifar10,39,0.6423333684603373,0.63077445824941
1024,60,delima,cifar10,40,0.6423333684603373,0.63077445824941
1025,60,delima,cifar10,41,0.6423333684603373,0.63077445824941
1026,60,delima,cifar10,42,0.6423333684603373,0.63077445824941
1027,60,delima,cifar10,43,0.6423333684603373,0.63077445824941
1028,60,delima,cifar10,44,0.6423333684603373,0.63077445824941
1029,60,delima,cifar10,45,0.6423333684603373,0.63077445824941
1030,60,delima,cifar10,46,0.6423333684603373,0.63077445824941
1031,60,delima,cifar10,47,0.6423333684603373,0.63077445824941
1032,60,delima,cifar10,48,0.6423333684603373,0.63077445824941
1033,60,delima,cifar10,49,0.6423333684603373,0.63077445824941
1034,60,delima,cifar10,50,0.6423333684603373,0.63077445824941
1035,60,delima,cifar10,51,0.6423333684603373,0.63077445824941
1036,60,delima,cifar10,52,0.6423333684603373,0.63077445824941
1037,60,delima,cifar10,53,0.6423333684603373,0.63077445824941
1038,60,delima,cifar10,54,0.6423333684603373,0.63077445824941
1039,60,delima,cifar10,55,0.6423333684603373,0.63077445824941
1040,60,delima,cifar10,56,0.6423333684603373,0.63077445824941
1041,60,delima,cifar10,57,0.6421666940053304,0.63077445824941
1042,60,delima,cifar10,58,0.6421666940053304,0.63077445824941
1043,60,delima,cifar10,59,0.6421666940053304,0.63077445824941
1044,60,delima,cifar10,60,0.6421666940053304,0.63077445824941
1045,30,cec21,eurosat,0,0.8935185273488363,0.8943659464518229
1046,30,cec21,eurosat,1,0.934567908445994,0.934976061185201
1047,30,cec21,eurosat,2,0.934567908445994,0.934976061185201
1048,30,cec21,eurosat,3,0.934567908445994,0.934976061185201
1049,30,cec21,eurosat,4,0.9564814766248068,0.9567290345827738
1050,30,cec21,eurosat,5,0.9564814766248068,0.9567290345827738
1051,30,cec21,eurosat,6,0.9564814766248068,0.9567290345827738
1052,30,cec21,eurosat,7,0.9564814766248068,0.9567290345827738
1053,30,cec21,eurosat,8,0.9564814766248068,0.9567290345827738
1054,30,cec21,eurosat,9,0.9564814766248068,0.9567290345827738
1055,30,cec21,eurosat,10,0.9564814766248068,0.9567290345827738
1056,30,cec21,eurosat,11,0.9564814766248068,0.9567290345827738
1057,30,cec21,eurosat,12,0.9564814766248068,0.9567290345827738
1058,30,cec21,eurosat,13,0.9564814766248068,0.9567290345827738
1059,30,cec21,eurosat,14,0.9564814766248068,0.9567290345827738
1060,30,cec21,eurosat,15,0.9564814766248068,0.9567290345827738
1061,30,cec21,eurosat,16,0.9564814766248068,0.9567290345827738
1062,30,cec21,eurosat,17,0.9564814766248068,0.9567290345827738
1063,30,cec21,eurosat,18,0.9564814766248068,0.9567290345827738
1064,30,cec21,eurosat,19,0.9564814766248068,0.9567290345827738
1065,30,cec21,eurosat,20,0.9564814766248068,0.9567290345827738
1066,30,cec21,eurosat,21,0.9564814766248068,0.9567290345827738
1067,30,cec21,eurosat,22,0.9564814766248068,0.9567290345827738
1068,30,cec21,eurosat,23,0.9564814766248068,0.9567290345827738
1069,30,cec21,eurosat,24,0.9564814766248068,0.9567290345827738
1070,30,cec21,eurosat,25,0.9564814766248068,0.9567290345827738
1071,30,cec21,eurosat,26,0.9564814766248068,0.9567290345827738
1072,30,cec21,eurosat,27,0.9564814766248068,0.9567290345827738
1073,30,cec21,eurosat,28,0.9564814766248068,0.9567290345827738
1074,30,cec21,eurosat,29,0.9564814766248068,0.9567290345827738
1075,30,cec21,eurosat,30,0.9564814766248068,0.9567290345827738
1076,60,cec21,eurosat,0,0.9089505871136984,0.9092699686686198
1077,60,cec21,eurosat,1,0.9089505871136984,0.9092699686686198
1078,60,cec21,eurosat,2,0.9089505871136984,0.9092699686686198
1079,60,cec21,eurosat,3,0.9089505871136984,0.9092699686686198
1080,60,cec21,eurosat,4,0.9540123542149862,0.9544672171274821
1081,60,cec21,eurosat,5,0.9540123542149862,0.9544672171274821
1082,60,cec21,eurosat,6,0.9540123542149862,0.9544672171274821
1083,60,cec21,eurosat,7,0.9540123542149862,0.9544672171274821
1084,60,cec21,eurosat,8,0.9564814766248068,0.9567290345827738
1085,60,cec21,eurosat,9,0.9564814766248068,0.9567290345827738
1086,60,cec21,eurosat,10,0.9564814766248068,0.9567290345827738
1087,60,cec21,eurosat,11,0.9564814766248068,0.9567290345827738
1088,60,cec21,eurosat,12,0.9564814766248068,0.9567290345827738
1089,60,cec21,eurosat,13,0.9564814766248068,0.9567290345827738
1090,60,cec21,eurosat,14,0.9564814766248068,0.9567290345827738
1091,60,cec21,eurosat,15,0.9564814766248068,0.9567290345827738
1092,60,cec21,eurosat,16,0.9564814766248068,0.9567290345827738
1093,60,cec21,eurosat,17,0.9623456398646036,0.9627101222674052
1094,60,cec21,eurosat,18,0.9623456398646036,0.9627101222674052
1095,60,cec21,eurosat,19,0.9623456398646036,0.9627101222674052
1096,60,cec21,eurosat,20,0.9623456398646036,0.9627101222674052
1097,60,cec21,eurosat,21,0.9623456398646036,0.9627101222674052
1098,60,cec21,eurosat,22,0.9623456398646036,0.9627101222674052
1099,60,cec21,eurosat,23,0.9623456398646036,0.9627101222674052
1100,60,cec21,eurosat,24,0.9623456398646036,0.9627101222674052
1101,60,cec21,eurosat,25,0.9623456398646036,0.9627101222674052
1102,60,cec21,eurosat,26,0.9623456398646036,0.9627101222674052
1103,60,cec21,eurosat,27,0.9623456398646036,0.9627101222674052
1104,60,cec21,eurosat,28,0.9623456398646036,0.9627101222674052
1105,60,cec21,eurosat,29,0.9623456398646036,0.9627101222674052
1106,60,cec21,eurosat,30,0.9623456398646036,0.9627101222674052
1107,60,cec21,eurosat,31,0.9623456398646036,0.9627101222674052
1108,60,cec21,eurosat,32,0.9623456398646036,0.9627101222674052
1109,60,cec21,eurosat,33,0.9623456398646036,0.9627101222674052
1110,60,cec21,eurosat,34,0.9623456398646036,0.9627101222674052
1111,60,cec21,eurosat,35,0.9623456398646036,0.9627101222674052
1112,60,cec21,eurosat,36,0.9623456398646036,0.9627101222674052
1113,60,cec21,eurosat,37,0.9623456398646036,0.9627101222674052
1114,60,cec21,eurosat,38,0.9623456398646036,0.9627101222674052
1115,60,cec21,eurosat,39,0.9623456398646036,0.9627101222674052
1116,60,cec21,eurosat,40,0.9623456398646036,0.9627101222674052
1117,60,cec21,eurosat,41,0.9623456398646036,0.9627101222674052
1118,60,cec21,eurosat,42,0.9623456398646036,0.9627101222674052
1119,60,cec21,eurosat,43,0.9623456398646036,0.9627101222674052
1120,60,cec21,eurosat,44,0.9623456398646036,0.9627101222674052
1121,60,cec21,eurosat,45,0.9623456398646036,0.9627101222674052
1122,60,cec21,eurosat,46,0.9623456398646036,0.9627101222674052
1123,60,cec21,eurosat,47,0.9623456398646036,0.9627101222674052
1124,60,cec21,eurosat,48,0.9623456398646036,0.9627101222674052
1125,60,cec21,eurosat,49,0.9623456398646036,0.9627101222674052
1126,60,cec21,eurosat,50,0.9623456398646036,0.9627101222674052
1127,60,cec21,eurosat,51,0.9623456398646036,0.9627101222674052
1128,60,cec21,eurosat,52,0.9623456398646036,0.9627101222674052
1129,60,cec21,eurosat,53,0.9623456398646036,0.9627101222674052
1130,60,cec21,eurosat,54,0.9623456398646036,0.9627101222674052
1131,60,cec21,eurosat,55,0.9623456398646036,0.9627101222674052
1132,60,cec21,eurosat,56,0.9623456398646036,0.9627101222674052
1133,60,cec21,eurosat,57,0.9623456398646036,0.9627101222674052
1134,60,cec21,eurosat,58,0.9623456398646036,0.9627101222674052
1135,60,cec21,eurosat,59,0.9623456398646036,0.9627101222674052
1136,60,cec21,eurosat,60,0.9623456398646036,0.9627101222674052
1137,60,proposal,eurosat,0,0.8972222010294596,0.8966678380966187
1138,60,proposal,eurosat,1,0.9009259144465128,0.9005777637163798
1139,60,proposal,eurosat,2,0.9058641791343689,0.9066877166430155
1140,60,proposal,eurosat,3,0.9111110965410868,0.9112249215443929
1141,60,proposal,eurosat,4,0.9200617074966431,0.9203023314476013
1142,60,proposal,eurosat,5,0.9299382567405701,0.9303512771924337
1143,60,proposal,eurosat,6,0.9299382567405701,0.9303512771924337
1144,60,proposal,eurosat,7,0.9299382567405701,0.9303512771924337
1145,60,proposal,eurosat,8,0.9299382567405701,0.9303512771924337
1146,60,proposal,eurosat,9,0.9299382567405701,0.9303512771924337
1147,60,proposal,eurosat,10,0.9299382567405701,0.9303512771924337
1148,60,proposal,eurosat,11,0.9299382567405701,0.9303512771924337
1149,60,proposal,eurosat,12,0.9367283781369528,0.9364057977994283
1150,60,proposal,eurosat,13,0.9367283781369528,0.9364057977994283
1151,60,proposal,eurosat,14,0.9367283781369528,0.9364057977994283
1152,60,proposal,eurosat,15,0.9367283781369528,0.9364057977994283
1153,60,proposal,eurosat,16,0.9367283781369528,0.9364057977994283
1154,60,proposal,eurosat,17,0.9367283781369528,0.9364057977994283
1155,60,proposal,eurosat,18,0.9367283781369528,0.9364057977994283
1156,60,proposal,eurosat,19,0.9367283781369528,0.9364057977994283
1157,60,proposal,eurosat,20,0.9367283781369528,0.9364057977994283
1158,60,proposal,eurosat,21,0.9367283781369528,0.9364057977994283
1159,60,proposal,eurosat,22,0.9367283781369528,0.9364057977994283
1160,60,proposal,eurosat,23,0.9367283781369528,0.9364057977994283
1161,60,proposal,eurosat,24,0.9367283781369528,0.9364057977994283
1162,60,proposal,eurosat,25,0.9367283781369528,0.9364057977994283
1163,60,proposal,eurosat,26,0.9367283781369528,0.9364057977994283
1164,60,proposal,eurosat,27,0.9367283781369528,0.9364057977994283
1165,60,proposal,eurosat,28,0.9367283781369528,0.9364057977994283
1166,60,proposal,eurosat,29,0.9367283781369528,0.9364057977994283
1167,60,proposal,eurosat,30,0.9367283781369528,0.9364057977994283
1168,60,proposal,eurosat,31,0.9367283781369528,0.9364057977994283
1169,60,proposal,eurosat,32,0.9367283781369528,0.9364057977994283
1170,60,proposal,eurosat,33,0.9367283781369528,0.9364057977994283
1171,60,proposal,eurosat,34,0.9367283781369528,0.9364057977994283
1172,60,proposal,eurosat,35,0.9367283781369528,0.9364057977994283
1173,60,proposal,eurosat,36,0.9367283781369528,0.9364057977994283
1174,60,proposal,eurosat,37,0.9367283781369528,0.9364057977994283
1175,60,proposal,eurosat,38,0.9367283781369528,0.9364057977994283
1176,60,proposal,eurosat,39,0.9367283781369528,0.9364057977994283
1177,60,proposal,eurosat,40,0.9367283781369528,0.9364057977994283
1178,60,proposal,eurosat,41,0.9367283781369528,0.9364057977994283
1179,60,proposal,eurosat,42,0.9367283781369528,0.9364057977994283
1180,60,proposal,eurosat,43,0.9367283781369528,0.9364057977994283
1181,60,proposal,eurosat,44,0.9367283781369528,0.9364057977994283
1182,60,proposal,eurosat,45,0.9367283781369528,0.9364057977994283
1183,60,proposal,eurosat,46,0.9367283781369528,0.9364057977994283
1184,60,proposal,eurosat,47,0.9367283781369528,0.9364057977994283
1185,60,proposal,eurosat,48,0.9367283781369528,0.9364057977994283
1186,60,proposal,eurosat,49,0.9367283781369528,0.9364057977994283
1187,60,proposal,eurosat,50,0.9367283781369528,0.9364057977994283
1188,60,proposal,eurosat,51,0.9367283781369528,0.9364057977994283
1189,60,proposal,eurosat,52,0.9367283781369528,0.9364057977994283
1190,60,proposal,eurosat,53,0.9367283781369528,0.9364057977994283
1191,60,proposal,eurosat,54,0.9367283781369528,0.9364057977994283
1192,60,proposal,eurosat,55,0.9367283781369528,0.9364057977994283
1193,60,proposal,eurosat,56,0.9367283781369528,0.9364057977994283
1194,60,proposal,eurosat,57,0.9367283781369528,0.9364057977994283
1195,60,proposal,eurosat,58,0.9367283781369528,0.9364057977994283
1196,60,proposal,eurosat,59,0.9367283781369528,0.9364057977994283
1197,60,proposal,eurosat,60,0.9367283781369528,0.9364057977994283
1198,60,assuncao,cifar10,0,0.4740000367164612,0.3577759265899658
1199,60,assuncao,cifar10,1,0.6876666943232218,0.6871851285298666
1200,60,assuncao,cifar10,2,0.6876666943232218,0.6871851285298666
1201,60,assuncao,cifar10,3,0.7576666871706644,0.7578184803326925
1202,60,assuncao,cifar10,4,0.7578333616256714,0.7587948242823283
1203,60,assuncao,cifar10,5,0.7578333616256714,0.7587948242823283
1204,60,assuncao,cifar10,6,0.7915000518163046,0.7922966877619425
1205,60,assuncao,cifar10,7,0.7915000518163046,0.7922966877619425
1206,60,assuncao,cifar10,8,0.7915000518163046,0.7922966877619425
1207,60,assuncao,cifar10,9,0.7915000518163046,0.7922966877619425
1208,60,assuncao,cifar10,10,0.7915000518163046,0.7922966877619425
1209,60,assuncao,cifar10,11,0.7915000518163046,0.7922966877619425
1210,60,assuncao,cifar10,12,0.7915000518163046,0.7922966877619425
1211,60,assuncao,cifar10,13,0.7915000518163046,0.7922966877619425
1212,60,assuncao,cifar10,14,0.7956666946411133,0.797264814376831
1213,60,assuncao,cifar10,15,0.811833381652832,0.8136338790257772
1214,60,assuncao,cifar10,16,0.811833381652832,0.8136338790257772
1215,60,assuncao,cifar10,17,0.811833381652832,0.8136338790257772
1216,60,assuncao,cifar10,18,0.811833381652832,0.8136338790257772
1217,60,assuncao,cifar10,19,0.811833381652832,0.8136338790257772
1218,60,assuncao,cifar10,20,0.812166690826416,0.8139094710350037
1219,60,assuncao,cifar10,21,0.812166690826416,0.8139094710350037
1220,60,assuncao,cifar10,22,0.8175000548362732,0.8193815350532532
1221,60,assuncao,cifar10,23,0.8185000419616699,0.8208146293958029
1222,60,assuncao,cifar10,24,0.8185000419616699,0.8208146293958029
1223,60,assuncao,cifar10,25,0.8233333627382914,0.8244757056236267
1224,60,assuncao,cifar10,26,0.8233333627382914,0.8244757056236267
1225,60,assuncao,cifar10,27,0.8233333627382914,0.8244757056236267
1226,60,assuncao,cifar10,28,0.8233333627382914,0.8244757056236267
1227,60,assuncao,cifar10,29,0.8233333627382914,0.8244757056236267
1228,60,assuncao,cifar10,30,0.8233333627382914,0.8244757056236267
1229,60,assuncao,cifar10,31,0.8233333627382914,0.8244757056236267
1230,60,assuncao,cifar10,32,0.8261667092641195,0.8265385429064432
1231,60,assuncao,cifar10,33,0.8336667021115621,0.8357821305592855
1232,60,assuncao,cifar10,34,0.8336667021115621,0.8357821305592855
1233,60,assuncao,cifar10,35,0.8336667021115621,0.8357821305592855
1234,60,assuncao,cifar10,36,0.8336667021115621,0.8357821305592855
1235,60,assuncao,cifar10,37,0.8336667021115621,0.8357821305592855
1236,60,assuncao,cifar10,38,0.8336667021115621,0.8357821305592855
1237,60,assuncao,cifar10,39,0.8336667021115621,0.8357821305592855
1238,60,assuncao,cifar10,40,0.8336667021115621,0.8357821305592855
1239,60,assuncao,cifar10,41,0.8336667021115621,0.8357821305592855
1240,60,assuncao,cifar10,42,0.8336667021115621,0.8357821305592855
1241,60,assuncao,cifar10,43,0.8336667021115621,0.8357821305592855
1242,60,assuncao,cifar10,44,0.8336667021115621,0.8357821305592855
1243,60,assuncao,cifar10,45,0.8336667021115621,0.8357821305592855
1244,60,assuncao,cifar10,46,0.8336667021115621,0.8357821305592855
1245,60,assuncao,cifar10,47,0.8336667021115621,0.8357821305592855
1246,60,assuncao,cifar10,48,0.8336667021115621,0.8357821305592855
1247,60,assuncao,cifar10,49,0.8336667021115621,0.8357821305592855
1248,60,assuncao,cifar10,50,0.8336667021115621,0.8357821305592855
1249,60,assuncao,cifar10,51,0.8336667021115621,0.8357821305592855
1250,60,assuncao,cifar10,52,0.8336667021115621,0.8357821305592855
1251,60,assuncao,cifar10,53,0.8336667021115621,0.8357821305592855
1252,60,assuncao,cifar10,54,0.8336667021115621,0.8357821305592855
1253,60,assuncao,cifar10,55,0.8336667021115621,0.8357821305592855
1254,60,assuncao,cifar10,56,0.8336667021115621,0.8357821305592855
1255,60,assuncao,cifar10,57,0.8336667021115621,0.8357821305592855
1256,60,assuncao,cifar10,58,0.8336667021115621,0.8357821305592855
1257,60,assuncao,cifar10,59,0.8336667021115621,0.8357821305592855
1258,60,assuncao,cifar10,60,0.8336667021115621,0.8357821305592855
1259,60,delima,eurosat,0,0.7086419463157654,0.6726161440213522
1260,60,delima,eurosat,1,0.730555534362793,0.7253909508387247
1261,60,delima,eurosat,2,0.730555534362793,0.7253909508387247
1262,60,delima,eurosat,3,0.7691358129183451,0.7682976325352987
1263,60,delima,eurosat,4,0.7691358129183451,0.7682976325352987
1264,60,delima,eurosat,5,0.7820987502733866,0.7682976325352987
1265,60,delima,eurosat,6,0.7820987502733866,0.7682976325352987
1266,60,delima,eurosat,7,0.7820987502733866,0.7682976325352987
1267,60,delima,eurosat,8,0.7885802388191223,0.7871527671813965
1268,60,delima,eurosat,9,0.7885802388191223,0.7871527671813965
1269,60,delima,eurosat,10,0.7975308497746786,0.7988853851954142
1270,60,delima,eurosat,11,0.7975308497746786,0.7988853851954142
1271,60,delima,eurosat,12,0.8283950487772623,0.8276727398236593
1272,60,delima,eurosat,13,0.8283950487772623,0.8276727398236593
