fenotipo,acuracia
(((conv*1)bnorm-pool-dropout)*3)fc*1*256*lr-0.001,0.7772727012634277
(((conv*1))*2)fc*2*128*lr-0.01,0.40515151619911194
(((conv*2)bnorm-pool-dropout)*3)fc*0*128*lr-0.1,0.7342424392700195
(((conv*2)bnorm-)*2)fc*0*64*lr-0.01,0.5524242520332336
(((conv*2)bnorm-pool-dropout)*1)fc*1*64*lr-0.001,0.7163636088371277
(((conv*1)pool-dropout)*3)fc*0*256*lr-0.01,0.40484848618507385
(((conv*1)bnorm-)*1)fc*1*64*lr-0.0001,0.6133333444595337
(((conv*2)bnorm-)*2)fc*2*128*lr-0.001,0.6678788065910339
(((conv*3)bnorm-pool-dropout)*2)fc*2*512*lr-0.1,0.10969696938991547
(((conv*1)bnorm-pool-)*3)fc*0*64*lr-0.01,0.7112120985984802
(((conv*2)bnorm-)*3)fc*1*128*lr-0.01,0.10939393937587738
(((conv*1))*1)fc*1*256*lr-0.001,0.6115151643753052
(((conv*3)bnorm-pool-dropout)*3)fc*1*256*lr-0.001,0.8399999737739563
(((conv*2)bnorm-pool-)*2)fc*1*64*lr-0.1,0.09939394146203995
(((conv*3)pool-dropout)*3)fc*2*256*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-dropout)*1)fc*2*64*lr-0.01,0.4663636386394501
(((conv*3))*2)fc*0*128*lr-0.0001,0.6693939566612244
(((conv*2)pool-dropout)*1)fc*2*128*lr-0.01,0.09787879139184952
(((conv*2)bnorm-pool-)*3)fc*0*512*lr-0.01,0.7872727513313293
(((conv*3)bnorm-)*2)fc*2*512*lr-0.0001,0.6875757575035095
(((conv*2)pool-)*3)fc*1*256*lr-0.001,0.7751514911651611
(((conv*3)bnorm-)*1)fc*0*256*lr-0.0001,0.6372727155685425
(((conv*3)bnorm-)*2)fc*2*256*lr-0.1,0.09545454382896423
(((conv*1))*2)fc*2*128*lr-0.1,0.09787879139184952
(((conv*1)bnorm-pool-dropout)*1)fc*0*64*lr-0.01,0.5578787922859192
(((conv*2)pool-)*2)fc*1*512*lr-0.001,0.7412121295928955
(((conv*2))*1)fc*0*512*lr-0.0001,0.6478787660598755
(((conv*3))*2)fc*2*64*lr-0.01,0.09787879139184952
(((conv*1))*1)fc*1*256*lr-0.1,0.10121212154626846
(((conv*3)bnorm-)*1)fc*1*64*lr-0.001,0.5984848737716675
(((conv*3)bnorm-)*1)fc*0*512*lr-0.001,0.6106060743331909
(((conv*2)bnorm-pool-)*1)fc*2*128*lr-0.01,0.6469696760177612
(((conv*1))*2)fc*2*512*lr-0.001,0.6239393949508667
(((conv*1)pool-dropout)*2)fc*2*128*lr-0.1,0.09575757384300232
(((conv*2))*3)fc*0*128*lr-0.0001,0.6796969771385193
(((conv*2))*2)fc*0*128*lr-0.1,0.10969696938991547
(((conv*3)bnorm-)*1)fc*1*512*lr-0.01,0.10121212154626846
(((conv*1))*2)fc*1*512*lr-0.0001,0.649696946144104
(((conv*3)bnorm-pool-)*3)fc*1*64*lr-0.001,0.835454523563385
(((conv*3)bnorm-pool-dropout)*2)fc*0*64*lr-0.1,0.39848485589027405
(((conv*2)pool-)*3)fc*2*512*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*2)fc*0*64*lr-0.1,0.09787879139184952
(((conv*2)bnorm-)*3)fc*1*64*lr-0.001,0.6863636374473572
(((conv*3)pool-)*2)fc*0*256*lr-0.001,0.7663636207580566
(((conv*1)pool-dropout)*1)fc*0*64*lr-0.01,0.4363636374473572
(((conv*2)pool-)*1)fc*0*128*lr-0.01,0.09787879139184952
(((conv*1)pool-)*3)fc*2*256*lr-0.01,0.5899999737739563
(((conv*3)pool-dropout)*2)fc*0*256*lr-0.01,0.09787879139184952
(((conv*3)bnorm-pool-)*1)fc*0*512*lr-0.1,0.4272727370262146
(((conv*3))*2)fc*1*64*lr-0.0001,0.6527272462844849
(((conv*1)bnorm-pool-)*2)fc*1*256*lr-0.01,0.6772727370262146
(((conv*2))*1)fc*1*128*lr-0.1,0.09787879139184952
(((conv*2))*3)fc*0*128*lr-0.01,0.10696969926357269
(((conv*3)bnorm-)*3)fc*2*512*lr-0.001,0.5018181800842285
(((conv*1)pool-)*2)fc*2*64*lr-0.001,0.6978787779808044
(((conv*3)bnorm-pool-dropout)*2)fc*2*64*lr-0.1,0.09878788143396378
(((conv*3)bnorm-pool-)*1)fc*1*128*lr-0.001,0.6590909361839294
(((conv*1)pool-)*3)fc*1*64*lr-0.1,0.10696969926357269
(((conv*3)bnorm-)*2)fc*0*128*lr-0.01,0.5051515102386475
(((conv*1)bnorm-)*2)fc*0*256*lr-0.0001,0.6069697141647339
(((conv*1))*1)fc*1*64*lr-0.01,0.09787879139184952
(((conv*1)bnorm-pool-dropout)*1)fc*2*64*lr-0.001,0.6396969556808472
(((conv*1)bnorm-pool-dropout)*3)fc*1*512*lr-0.1,0.09939394146203995
(((conv*1)bnorm-pool-dropout)*3)fc*0*64*lr-0.001,0.76424241065979
(((conv*2))*1)fc*0*128*lr-0.001,0.6133333444595337
(((conv*2)bnorm-)*2)fc*1*256*lr-0.1,0.09575757384300232
(((conv*2)bnorm-)*1)fc*0*512*lr-0.01,0.5257575511932373
(((conv*2)bnorm-)*2)fc*1*128*lr-0.0001,0.6672727465629578
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.01,0.4148484766483307
(((conv*1))*3)fc*2*64*lr-0.0001,0.6454545259475708
(((conv*1))*1)fc*1*64*lr-0.1,0.10696969926357269
(((conv*3))*2)fc*2*128*lr-0.0001,0.664545476436615
(((conv*1)pool-dropout)*3)fc*0*128*lr-0.0001,0.480303019285202
(((conv*2))*2)fc*1*64*lr-0.001,0.6330302953720093
(((conv*1))*1)fc*0*128*lr-0.001,0.6106060743331909
(((conv*3)bnorm-pool-dropout)*1)fc*2*128*lr-0.0001,0.6878787875175476
(((conv*2)bnorm-)*1)fc*0*64*lr-0.0001,0.603939414024353
(((conv*3)pool-dropout)*3)fc*2*512*lr-0.1,0.09939394146203995
(((conv*1)pool-dropout)*2)fc*2*256*lr-0.001,0.7278788089752197
(((conv*3)bnorm-pool-)*3)fc*0*512*lr-0.1,0.36030304431915283
(((conv*1)bnorm-)*3)fc*2*64*lr-0.001,0.6060606241226196
(((conv*2)bnorm-pool-)*3)fc*2*128*lr-0.01,0.7866666913032532
(((conv*3))*1)fc*0*64*lr-0.001,0.6381818056106567
(((conv*2)bnorm-pool-dropout)*2)fc*2*256*lr-0.01,0.7696969509124756
(((conv*2)pool-dropout)*3)fc*0*512*lr-0.0001,0.7900000214576721
(((conv*3))*3)fc*0*64*lr-0.001,0.6666666865348816
(((conv*3)bnorm-pool-)*3)fc*0*64*lr-0.01,0.79666668176651
(((conv*3))*1)fc*1*64*lr-0.0001,0.6578788161277771
(((conv*2)bnorm-pool-)*3)fc*0*64*lr-0.0001,0.6754545569419861
(((conv*1)bnorm-pool-dropout)*3)fc*1*64*lr-0.001,0.7378787994384766
(((conv*2)bnorm-pool-)*3)fc*1*128*lr-0.1,0.09939394146203995
(((conv*3)pool-dropout)*1)fc*1*512*lr-0.0001,0.7342424392700195
(((conv*1)bnorm-pool-)*1)fc*0*512*lr-0.0001,0.6484848260879517
(((conv*2)pool-)*3)fc*1*128*lr-0.1,0.10121212154626846
(((conv*1)bnorm-pool-)*1)fc*1*128*lr-0.01,0.5533333420753479
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.01,0.7978788018226624
(((conv*1)pool-)*2)fc*2*512*lr-0.0001,0.7012121081352234
(((conv*1)bnorm-)*3)fc*2*128*lr-0.001,0.6709091067314148
(((conv*2))*2)fc*2*512*lr-0.01,0.09939394146203995
(((conv*1)bnorm-)*1)fc*2*128*lr-0.001,0.5742424130439758
(((conv*2))*2)fc*2*256*lr-0.1,0.10121212154626846
(((conv*2)pool-)*2)fc*1*256*lr-0.1,0.10969696938991547
(((conv*3)pool-dropout)*3)fc*1*256*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-dropout)*3)fc*0*64*lr-0.01,0.8330302834510803
(((conv*3)pool-)*2)fc*2*256*lr-0.1,0.09272727370262146
(((conv*3))*3)fc*0*512*lr-0.1,0.09969697147607803
(((conv*3)pool-dropout)*1)fc*0*256*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-)*2)fc*2*256*lr-0.01,0.7381818294525146
(((conv*2)bnorm-pool-)*3)fc*1*512*lr-0.01,0.7624242305755615
(((conv*1)bnorm-pool-)*2)fc*2*256*lr-0.01,0.6778787970542908
(((conv*3)bnorm-pool-dropout)*1)fc*1*128*lr-0.0001,0.7221212387084961
(((conv*2)pool-)*2)fc*2*256*lr-0.001,0.7293939590454102
(((conv*3)pool-)*2)fc*2*512*lr-0.0001,0.7203030586242676
(((conv*3)pool-dropout)*1)fc*2*128*lr-0.01,0.3884848356246948
(((conv*2)pool-dropout)*2)fc*2*64*lr-0.0001,0.7687878608703613
(((conv*2)bnorm-pool-dropout)*2)fc*0*64*lr-0.001,0.8257575631141663
(((conv*1)pool-)*2)fc*1*256*lr-0.001,0.6830303072929382
(((conv*3)pool-dropout)*1)fc*2*128*lr-0.0001,0.7154545187950134
(((conv*1)bnorm-)*3)fc*1*512*lr-0.001,0.6342424154281616
(((conv*3)bnorm-pool-)*2)fc*0*256*lr-0.1,0.7266666889190674
(((conv*3)pool-dropout)*1)fc*1*512*lr-0.1,0.09272727370262146
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.0001,0.6757575869560242
(((conv*2)bnorm-pool-)*1)fc*0*256*lr-0.1,0.506969690322876
(((conv*3))*1)fc*2*256*lr-0.0001,0.6615151762962341
(((conv*3)pool-dropout)*1)fc*2*64*lr-0.1,0.10969696938991547
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.1,0.09787879139184952
(((conv*1)bnorm-pool-dropout)*2)fc*2*256*lr-0.1,0.09939394146203995
(((conv*2)bnorm-pool-dropout)*2)fc*0*256*lr-0.1,0.17060606181621552
(((conv*1)pool-)*3)fc*2*512*lr-0.01,0.09969697147607803
(((conv*1)pool-)*3)fc*0*128*lr-0.0001,0.6890909075737
(((conv*2)bnorm-pool-dropout)*3)fc*1*256*lr-0.1,0.09575757384300232
(((conv*1)pool-)*3)fc*2*64*lr-0.1,0.09575757384300232
(((conv*1))*1)fc*0*512*lr-0.0001,0.6069697141647339
(((conv*2)bnorm-pool-dropout)*2)fc*2*512*lr-0.001,0.7845454812049866
(((conv*1)bnorm-pool-)*2)fc*1*64*lr-0.001,0.6675757765769958
(((conv*2)bnorm-pool-)*2)fc*0*256*lr-0.1,0.5018181800842285
(((conv*2)bnorm-pool-)*3)fc*2*512*lr-0.1,0.10696969926357269
(((conv*1)pool-)*2)fc*1*64*lr-0.001,0.689393937587738
(((conv*2)pool-)*3)fc*1*512*lr-0.001,0.7778787612915039
(((conv*2)bnorm-)*2)fc*1*512*lr-0.001,0.5866666436195374
(((conv*2)bnorm-pool-dropout)*3)fc*0*512*lr-0.0001,0.8342424035072327
(((conv*2)bnorm-pool-dropout)*1)fc*0*64*lr-0.001,0.6984848380088806
(((conv*2)bnorm-)*1)fc*0*512*lr-0.0001,0.6015151739120483
(((conv*3)bnorm-pool-dropout)*2)fc*2*256*lr-0.0001,0.8096969723701477
(((conv*3)pool-dropout)*3)fc*0*512*lr-0.01,0.09575757384300232
(((conv*2)bnorm-pool-)*2)fc*1*512*lr-0.0001,0.7121211886405945
(((conv*2)pool-dropout)*1)fc*2*512*lr-0.0001,0.7127272486686707
(((conv*3)bnorm-pool-dropout)*1)fc*2*64*lr-0.0001,0.7009090781211853
(((conv*2)bnorm-)*2)fc*0*512*lr-0.001,0.6912121176719666
(((conv*1)pool-)*2)fc*0*64*lr-0.0001,0.6442424058914185
(((conv*2))*3)fc*0*512*lr-0.01,0.10696969926357269
(((conv*2))*2)fc*0*128*lr-0.01,0.09878788143396378
(((conv*1)bnorm-pool-)*2)fc*0*64*lr-0.1,0.5948485136032104
(((conv*2)bnorm-)*1)fc*0*256*lr-0.0001,0.6084848642349243
(((conv*1))*3)fc*2*512*lr-0.0001,0.6584848761558533
(((conv*1))*1)fc*0*128*lr-0.01,0.47575756907463074
(((conv*3)pool-dropout)*2)fc*2*64*lr-0.001,0.7915151715278625
(((conv*1)bnorm-pool-dropout)*3)fc*2*256*lr-0.0001,0.7784848213195801
(((conv*3)bnorm-)*1)fc*2*64*lr-0.001,0.6551514863967896
(((conv*2)pool-)*1)fc*2*64*lr-0.1,0.09878788143396378
(((conv*3))*3)fc*2*128*lr-0.01,0.09969697147607803
(((conv*2)bnorm-pool-)*1)fc*2*256*lr-0.0001,0.6684848666191101
(((conv*2))*3)fc*0*64*lr-0.0001,0.6790909171104431
(((conv*2)pool-dropout)*3)fc*1*512*lr-0.1,0.09787879139184952
(((conv*3)pool-dropout)*2)fc*2*256*lr-0.001,0.7775757312774658
(((conv*3))*1)fc*0*128*lr-0.0001,0.6478787660598755
(((conv*1)bnorm-pool-)*3)fc*2*512*lr-0.01,0.6490908861160278
(((conv*3))*1)fc*0*256*lr-0.1,0.09575757384300232
(((conv*1)pool-dropout)*2)fc*2*256*lr-0.0001,0.746666669845581
(((conv*1)pool-)*3)fc*1*64*lr-0.01,0.5872727036476135
(((conv*3)bnorm-pool-dropout)*3)fc*2*64*lr-0.0001,0.8157575726509094
(((conv*1))*2)fc*0*256*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*1)fc*0*64*lr-0.001,0.7278788089752197
(((conv*3)bnorm-pool-)*3)fc*0*256*lr-0.01,0.7993939518928528
(((conv*3)bnorm-)*1)fc*2*256*lr-0.0001,0.6851515173912048
(((conv*1)pool-dropout)*2)fc*0*512*lr-0.0001,0.6560605764389038
(((conv*3)bnorm-)*3)fc*1*512*lr-0.0001,0.6657575964927673
(((conv*2)bnorm-pool-dropout)*1)fc*0*64*lr-0.01,0.6384848356246948
(((conv*2))*3)fc*1*64*lr-0.001,0.6551514863967896
(((conv*3)bnorm-)*1)fc*2*64*lr-0.0001,0.628484845161438
(((conv*2)bnorm-pool-)*1)fc*0*128*lr-0.1,0.5878787636756897
(((conv*1)bnorm-pool-dropout)*1)fc*1*128*lr-0.01,0.54666668176651
(((conv*2)pool-dropout)*2)fc*1*128*lr-0.0001,0.76424241065979
(((conv*1)pool-)*3)fc*0*256*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*1)fc*2*256*lr-0.1,0.10121212154626846
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.0001,0.8506060838699341
(((conv*3))*1)fc*2*64*lr-0.0001,0.6712121367454529
(((conv*1))*3)fc*1*64*lr-0.001,0.6403030157089233
(((conv*1))*2)fc*1*512*lr-0.1,0.09969697147607803
(((conv*3)bnorm-pool-dropout)*2)fc*1*128*lr-0.1,0.09787879139184952
(((conv*3)pool-)*3)fc*0*256*lr-0.001,0.7603030204772949
(((conv*1))*1)fc*1*256*lr-0.0001,0.6372727155685425
(((conv*2))*3)fc*0*256*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-)*1)fc*0*64*lr-0.0001,0.6542423963546753
(((conv*2))*3)fc*1*64*lr-0.1,0.10121212154626846
(((conv*1)pool-dropout)*3)fc*2*256*lr-0.0001,0.7503030300140381
(((conv*1))*1)fc*2*128*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*2)fc*1*64*lr-0.001,0.8096969723701477
(((conv*2)bnorm-pool-)*1)fc*0*128*lr-0.01,0.5951515436172485
(((conv*1)pool-dropout)*1)fc*1*256*lr-0.001,0.6775757670402527
(((conv*2))*1)fc*0*128*lr-0.01,0.09787879139184952
(((conv*2)bnorm-)*2)fc*0*512*lr-0.01,0.0833333358168602
(((conv*1)pool-dropout)*2)fc*1*128*lr-0.01,0.09969697147607803
(((conv*3)pool-dropout)*1)fc*1*128*lr-0.01,0.09272727370262146
(((conv*3)bnorm-pool-)*3)fc*0*256*lr-0.0001,0.736060619354248
(((conv*1)bnorm-)*1)fc*1*128*lr-0.01,0.47121211886405945
(((conv*2))*1)fc*1*256*lr-0.001,0.6339393854141235
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.01,0.3357575833797455
(((conv*1)bnorm-pool-dropout)*2)fc*1*256*lr-0.1,0.09787879139184952
(((conv*1))*1)fc*0*256*lr-0.001,0.607272744178772
(((conv*2))*3)fc*1*64*lr-0.01,0.09575757384300232
(((conv*2)bnorm-pool-dropout)*1)fc*0*512*lr-0.1,0.10363636165857315
(((conv*2)bnorm-pool-)*1)fc*2*512*lr-0.0001,0.6987878680229187
(((conv*2))*1)fc*1*512*lr-0.01,0.09939394146203995
(((conv*1)bnorm-pool-dropout)*1)fc*0*256*lr-0.1,0.1878787875175476
(((conv*1)pool-)*1)fc*1*128*lr-0.001,0.6303030252456665
(((conv*2)pool-dropout)*2)fc*2*64*lr-0.001,0.7839394211769104
(((conv*1)bnorm-pool-dropout)*1)fc*1*64*lr-0.0001,0.6706060767173767
(((conv*1)bnorm-pool-dropout)*2)fc*1*64*lr-0.01,0.6469696760177612
(((conv*2)bnorm-pool-dropout)*3)fc*0*128*lr-0.0001,0.8366666436195374
(((conv*3)pool-dropout)*2)fc*1*256*lr-0.001,0.8148484826087952
(((conv*3)bnorm-pool-)*2)fc*0*128*lr-0.1,0.45575758814811707
(((conv*3))*2)fc*1*512*lr-0.1,0.09878788143396378
(((conv*3)bnorm-)*3)fc*0*256*lr-0.1,0.24909090995788574
(((conv*1))*2)fc*2*512*lr-0.1,0.09787879139184952
(((conv*2)bnorm-)*1)fc*1*64*lr-0.01,0.10121212154626846
(((conv*3)bnorm-)*3)fc*0*64*lr-0.01,0.3118181824684143
(((conv*3)bnorm-pool-)*3)fc*0*128*lr-0.1,0.34454545378685
(((conv*3)bnorm-)*2)fc*1*128*lr-0.001,0.6693939566612244
(((conv*1)pool-)*3)fc*0*64*lr-0.001,0.7327272891998291
(((conv*2)bnorm-)*3)fc*2*512*lr-0.0001,0.6666666865348816
(((conv*1)pool-)*1)fc*1*64*lr-0.0001,0.6615151762962341
(((conv*3)bnorm-pool-)*1)fc*1*512*lr-0.0001,0.7042424082756042
(((conv*1)pool-)*2)fc*2*64*lr-0.01,0.10969696938991547
(((conv*2)pool-)*1)fc*2*128*lr-0.001,0.6615151762962341
(((conv*2)bnorm-pool-)*3)fc*2*64*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-dropout)*3)fc*2*512*lr-0.1,0.10969696938991547
(((conv*2))*3)fc*0*256*lr-0.01,0.10121212154626846
(((conv*2)bnorm-)*3)fc*1*128*lr-0.1,0.09787879139184952
(((conv*1)pool-dropout)*3)fc*2*256*lr-0.01,0.09575757384300232
(((conv*3))*1)fc*1*256*lr-0.1,0.09575757384300232
(((conv*1)bnorm-)*1)fc*1*128*lr-0.1,0.09272727370262146
(((conv*3))*1)fc*1*256*lr-0.0001,0.657575786113739
(((conv*3)pool-dropout)*3)fc*0*64*lr-0.1,0.10121212154626846
(((conv*2))*1)fc*1*64*lr-0.0001,0.6336363554000854
(((conv*1)pool-dropout)*1)fc*2*256*lr-0.1,0.09878788143396378
(((conv*1))*1)fc*1*64*lr-0.0001,0.6172727346420288
(((conv*3)bnorm-pool-dropout)*3)fc*2*256*lr-0.001,0.8606060743331909
(((conv*2)bnorm-pool-)*2)fc*0*64*lr-0.01,0.7454545497894287
(((conv*1))*3)fc*1*256*lr-0.01,0.4290909171104431
(((conv*1)pool-)*3)fc*0*512*lr-0.1,0.09272727370262146
(((conv*1)pool-dropout)*1)fc*2*512*lr-0.01,0.09272727370262146
(((conv*1)pool-dropout)*2)fc*1*128*lr-0.0001,0.7045454382896423
(((conv*2))*3)fc*2*512*lr-0.01,0.09787879139184952
(((conv*1))*1)fc*1*256*lr-0.01,0.10696969926357269
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.01,0.40909090638160706
(((conv*1)bnorm-)*2)fc*2*512*lr-0.001,0.6281818151473999
(((conv*3)bnorm-pool-dropout)*3)fc*0*512*lr-0.0001,0.8478788137435913
(((conv*1))*2)fc*0*128*lr-0.01,0.10121212154626846
(((conv*1)bnorm-pool-dropout)*1)fc*1*64*lr-0.01,0.09272727370262146
(((conv*3)bnorm-pool-)*3)fc*0*128*lr-0.0001,0.7336363792419434
(((conv*1)bnorm-pool-dropout)*2)fc*1*64*lr-0.1,0.10121212154626846
(((conv*1)pool-)*2)fc*2*256*lr-0.01,0.4872727394104004
(((conv*2)pool-dropout)*2)fc*1*512*lr-0.1,0.09272727370262146
(((conv*3)bnorm-)*2)fc*0*256*lr-0.1,0.324848473072052
(((conv*3)bnorm-pool-)*1)fc*0*512*lr-0.01,0.6169697046279907
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.001,0.6899999976158142
(((conv*1)pool-)*2)fc*1*256*lr-0.01,0.4724242389202118
(((conv*3))*3)fc*2*128*lr-0.001,0.09969697147607803
(((conv*1)bnorm-pool-dropout)*2)fc*2*64*lr-0.01,0.6969696879386902
(((conv*1)bnorm-)*2)fc*2*128*lr-0.0001,0.6293939352035522
(((conv*3)bnorm-pool-)*1)fc*0*512*lr-0.0001,0.6327272653579712
(((conv*3)bnorm-pool-dropout)*2)fc*1*64*lr-0.0001,0.8303030133247375
(((conv*3)bnorm-)*1)fc*2*64*lr-0.01,0.09787879139184952
(((conv*3))*3)fc*0*256*lr-0.01,0.09969697147607803
(((conv*1)bnorm-pool-)*3)fc*1*128*lr-0.0001,0.6763636469841003
(((conv*3)bnorm-)*1)fc*1*256*lr-0.0001,0.6842424273490906
(((conv*2)pool-dropout)*2)fc*1*256*lr-0.01,0.3372727334499359
(((conv*3))*2)fc*1*256*lr-0.01,0.09939394146203995
(((conv*2)pool-dropout)*3)fc*2*128*lr-0.0001,0.8112121224403381
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.0001,0.76424241065979
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.001,0.8696969747543335
(((conv*2)pool-dropout)*1)fc*1*64*lr-0.1,0.09575757384300232
(((conv*2)bnorm-pool-)*3)fc*1*256*lr-0.1,0.10969696938991547
(((conv*1)pool-dropout)*2)fc*2*64*lr-0.1,0.09575757384300232
(((conv*3)bnorm-pool-dropout)*1)fc*1*256*lr-0.001,0.7572727203369141
(((conv*3)bnorm-)*2)fc*0*64*lr-0.0001,0.6372727155685425
(((conv*3)bnorm-pool-)*3)fc*0*512*lr-0.0001,0.7478787899017334
(((conv*2)pool-dropout)*3)fc*1*128*lr-0.01,0.09272727370262146
(((conv*2)bnorm-pool-dropout)*2)fc*1*512*lr-0.001,0.8078787922859192
(((conv*2)bnorm-)*2)fc*0*256*lr-0.01,0.5663636326789856
(((conv*3)bnorm-)*1)fc*1*256*lr-0.1,0.10969696938991547
(((conv*2)bnorm-)*1)fc*1*256*lr-0.0001,0.6569697260856628
(((conv*2)pool-)*2)fc*1*128*lr-0.001,0.7445454597473145
(((conv*3)bnorm-pool-dropout)*3)fc*2*256*lr-0.0001,0.8309090733528137
(((conv*1)bnorm-pool-dropout)*3)fc*1*256*lr-0.01,0.7227272987365723
(((conv*3)bnorm-pool-)*2)fc*2*64*lr-0.001,0.7866666913032532
(((conv*3)pool-dropout)*1)fc*0*128*lr-0.001,0.7481818199157715
(((conv*2))*1)fc*0*128*lr-0.0001,0.6548484563827515
(((conv*3)bnorm-pool-)*2)fc*2*128*lr-0.0001,0.7157575488090515
(((conv*1)bnorm-)*2)fc*2*128*lr-0.01,0.4375757575035095
(((conv*2)bnorm-)*1)fc*1*256*lr-0.01,0.10969696938991547
(((conv*3)bnorm-)*1)fc*2*512*lr-0.0001,0.6778787970542908
(((conv*1)bnorm-)*3)fc*0*64*lr-0.001,0.5945454835891724
(((conv*3)bnorm-pool-dropout)*3)fc*2*512*lr-0.1,0.10696969926357269
(((conv*3)bnorm-pool-dropout)*3)fc*2*256*lr-0.1,0.09787879139184952
(((conv*1))*2)fc*0*128*lr-0.1,0.09575757384300232
(((conv*3)bnorm-pool-)*3)fc*1*128*lr-0.1,0.09272727370262146
(((conv*1)bnorm-)*2)fc*0*64*lr-0.0001,0.6030303239822388
(((conv*1))*2)fc*2*256*lr-0.001,0.6406060457229614
(((conv*3)bnorm-pool-)*3)fc*2*64*lr-0.1,0.09969697147607803
(((conv*3)bnorm-pool-)*1)fc*2*256*lr-0.1,0.09787879139184952
(((conv*1)bnorm-pool-dropout)*3)fc*1*64*lr-0.0001,0.48606061935424805
(((conv*2)pool-dropout)*3)fc*2*256*lr-0.1,0.10969696938991547
(((conv*3)bnorm-)*1)fc*1*512*lr-0.0001,0.6687878966331482
(((conv*3)bnorm-pool-dropout)*2)fc*2*256*lr-0.01,0.24969696998596191
(((conv*2)pool-)*2)fc*1*256*lr-0.01,0.09939394146203995
(((conv*2)bnorm-)*2)fc*0*64*lr-0.0001,0.6387878656387329
(((conv*2)bnorm-)*1)fc*2*256*lr-0.1,0.09939394146203995
(((conv*3)bnorm-pool-dropout)*3)fc*2*512*lr-0.001,0.8463636636734009
(((conv*2)pool-dropout)*3)fc*1*128*lr-0.0001,0.8006060719490051
(((conv*3)bnorm-)*2)fc*2*64*lr-0.001,0.6896969676017761
(((conv*2)pool-dropout)*3)fc*2*256*lr-0.01,0.10121212154626846
(((conv*3)bnorm-)*2)fc*2*128*lr-0.01,0.09939394146203995
(((conv*2)pool-dropout)*3)fc*2*64*lr-0.01,0.10969696938991547
(((conv*3)bnorm-pool-dropout)*2)fc*2*128*lr-0.01,0.10696969926357269
(((conv*2)bnorm-pool-dropout)*2)fc*1*256*lr-0.001,0.8303030133247375
(((conv*3)bnorm-pool-dropout)*3)fc*2*256*lr-0.01,0.09969697147607803
(((conv*3)bnorm-pool-)*2)fc*1*512*lr-0.001,0.7815151810646057
(((conv*1)bnorm-)*2)fc*0*512*lr-0.01,0.5154545307159424
(((conv*2)pool-dropout)*3)fc*2*512*lr-0.001,0.8057575821876526
(((conv*2)pool-dropout)*1)fc*0*256*lr-0.0001,0.6860606074333191
(((conv*1)pool-dropout)*1)fc*2*256*lr-0.001,0.6672727465629578
(((conv*2)bnorm-pool-)*2)fc*1*256*lr-0.001,0.7666666507720947
(((conv*3)bnorm-pool-dropout)*2)fc*0*128*lr-0.001,0.8351514935493469
(((conv*3))*1)fc*1*128*lr-0.01,0.09272727370262146
(((conv*1)bnorm-pool-dropout)*3)fc*0*256*lr-0.001,0.7263636589050293
(((conv*3)bnorm-)*1)fc*1*64*lr-0.01,0.10696969926357269
(((conv*3)pool-dropout)*3)fc*1*512*lr-0.0001,0.800303041934967
(((conv*3))*3)fc*2*256*lr-0.1,0.10696969926357269
(((conv*3))*3)fc*1*128*lr-0.0001,0.6769697070121765
(((conv*2)bnorm-)*1)fc*1*512*lr-0.001,0.5918181538581848
(((conv*1))*3)fc*1*256*lr-0.0001,0.6512120962142944
(((conv*2)bnorm-)*1)fc*1*128*lr-0.01,0.330606073141098
(((conv*3)bnorm-)*1)fc*2*128*lr-0.001,0.6433333158493042
(((conv*1))*1)fc*0*512*lr-0.001,0.5915151238441467
(((conv*1)bnorm-)*2)fc*1*128*lr-0.0001,0.6430302858352661
(((conv*3))*2)fc*2*64*lr-0.001,0.6654545664787292
(((conv*1)bnorm-pool-)*3)fc*2*128*lr-0.0001,0.6757575869560242
(((conv*2)pool-)*3)fc*0*256*lr-0.0001,0.7160605788230896
(((conv*1)bnorm-pool-)*1)fc*0*512*lr-0.1,0.4015151560306549
(((conv*3))*1)fc*2*256*lr-0.1,0.09575757384300232
(((conv*2)bnorm-pool-)*3)fc*0*64*lr-0.01,0.76424241065979
(((conv*3))*2)fc*0*512*lr-0.001,0.6660606265068054
